Index	FileName	SentenceHebrew	Transcription	Russian
1179	s_672331b25db7.mp3	הָאוֹכֶל כָּאן סוֹף הַדֶּרֶךְ!	hа-óхель кан соф hа-дéрех!	Еда здесь просто отпад!
1180	s_68bbfbba0a30_f.mp3	תַּכְלֶס, אַתְּ מַמָּשׁ צוֹדֶקֶת.	тáхлес, ат мамáш цоде́кет.	По сути, ты совершенно прав.
1181	s_bae6693a72dd.mp3	הַהַרְגָּשָׁה שֶׁלִּי עַל הַפָּנִים.	hа-hаргашá шелӣ́ аль hа-панӣ́м.	Самочувствие у меня ужасное.
1182	s_57aa0ed12549.mp3	טוֹב, יַאלְלָה בַּיי, נִתְרָאֶה!	тов, я́лла бай, нитраэ́!	Ладно, давай пока, увидимся!
1183	s_2007ed58085e.mp3	בְּבַקָּשָׁה אַל תַּחְפּוֹר לִי!	бэвакашá аль тахпóр ли!	Пожалуйста, не грузи меня!
1184	s_2dbf1e4e22c3.mp3	הַמְּסִבָּה הַזֹּאת הָיְתָה אֵשׁ!	hа-мэсибá hа-зот hайтá эш!	Эта вечеринка была просто огонь!
1185	s_2eb8bee69376.mp3	מֵהַחַלּוֹן יֵשׁ נוֹף מַרְהִיב.	мэ-hа-халóн йеш ноф марhӣ́в.	Из окна открывается захватывающий вид.
1186	s_fbd91fbb4136.mp3	הַסֵּפֶר קִבֵּל בִּיקּוֹרֶת מְשַׁבַּחַת.	hа-сéфер кибéль бикóрет мэшабáхат.	Книга получила восторженную рецензию.
1187	s_80323bf969f7_f.mp3	אֲנִי רוֹצָה לְהַחְלִיף מִידָּה.	анӣ́ роца́ лэhахлӣ́ф мидá.	Я хочу поменять размер.
1188	s_dc468bfaaa35.mp3	הַמּוּצָר נִמְצָא בַּאֲרִיזָה מְקוֹרִית.	hа-муцáр нимцá бэ-аризá мэкорӣ́т.	Товар находится в оригинальной упаковке.
1189	s_b990ad233bbb.mp3	יֵשׁ לָהֶם רוּחַ הִתְנַדְּבוּת.	йеш лаhéм рýах hитнадвýт.	У них есть дух волонтерства.
1190	s_6eb6c6db35dc.mp3	גְּבָרוֹתַי וְרַבּוֹתַי, עֶרֶב טוֹב!	гваротáй вэ-работáй, э́рев тов!	Дамы и господа, добрый вечер!
1191	s_20393b32be97.mp3	לְסִיכּוּם, הַפְּגִישָׁה הָיְתָה מוּצְלַחַת.	лэ-сикýм, hа-пгишá hайтá муцлáхат.	В заключение, встреча была успешной.
1192	s_31995a7a1c3f.mp3	יֶתֶר עַל כֵּן, הִסְכַּמְנוּ.	йéтер аль кен, hискáмну.	Более того, мы согласились.
1193	s_f43012c11ec0.mp3	אֵין סָפֵק שֶׁהוּא יַצְלִיחַ.	эйн сафéк шэ-hу яцлӣ́ах.	Нет сомнений, что он добьется успеха.
1194	s_98baadcdbfc1.mp3	יֵשׁ לְהַדְגִּישׁ אֶת הַנְּקוּדָּה.	йеш лэhадгӣ́ш эт hа-нэкудá.	Следует подчеркнуть этот пункт.
1195	s_388153097540.mp3	מִצַּד אֶחָד, מִצַּד שֵׁנִי.	ми-цад эхáд, ми-цад шенӣ́.	С одной стороны, с другой стороны.
1196	s_23eb70b4464b.mp3	זֶה חָזוֹן הַפְרָחַת הַשְּׁמָמָה.	зэ хазóн hафрахáт hа-шмамá.	Это видение возрождения пустыни.
1197	s_748b6a6893aa.mp3	זוֹ פְּרִיצַת דֶּרֶךְ מַדָּעִית.	зо прицáт дéрех мадаӣ́т.	Это научный прорыв.
1198	s_e854e5be19f0.mp3	זֶה הֶישֵּׂג בֵּינְלְאוּמִּי חָשׁוּב.	зэ hэсéг бейнлэумӣ́ хашýв.	Это важное международное достижение.
1199	s_1d1185ba32a6_f.mp3	סְלִיחָה, אֲנִי חוֹלֶקֶת עָלֶיךָ.	слихá, анӣ́ холе́кет алéйха.	Простите, я с вами не согласен.
1200	s_d33b31b13bf7.mp3	מָצָאנוּ אֶת שְׁבִיל הַזָּהָב.	мацáנו эт швиль hа-заháв.	Мы нашли золотую середину.
1201	s_a42773aee164.mp3	הֵם הִצְלִיחוּ לְהַגִּיעַ לְהַסְכָּמָה.	hэм hицлӣ́ху лэhагӣ́а лэ-hаскамá.	Они смогли прийти к согласию.
1202	s_5bad5d65bd85.mp3	עִם כָּל הַכָּבוֹד, תַּקְשִׁיב.	им коль hа-кавóд, такшӣ́в.	При всём уважении, послушай.
1203	s_06c24b783750.mp3	תָּבִין זֹאת לְפִי הַהֶקְשֵׁר.	тавӣ́н зот лэфӣ́ hа-hэ́кшер.	Пойми это исходя из контекста.
1204	s_6b7ff714afb0.mp3	לְעוּמַּת זֹאת, אֲנַחְנוּ נִשְׁאַרְנוּ.	лэумáт зот, анáхну ниш’áрну.	В отличие от этого, мы остались.
1205	s_ba6ace21bf15.mp3	כְּתוֹצָאָה מִכָּךְ הַתּוֹכְנִית הִשְׁתַּנְּתָה.	кэ-тоцаá ми-кáх hа-тохнӣ́т hиштанэтá.	Вследствие этого программа изменилась.
1206	s_a8bf5c275248.mp3	בְּנוֹסָף לְכָךְ קִבַּלְנוּ הֲנָחָה.	бэ-носáф лэ-хáх кибáльну hанахá.	Кроме того, мы получили скидку.
1207	s_e1666787f51a.mp3	עַכְשָׁיו קָלַטְתִּי אֶת הַכֹּל!	ахшáв калáти эт hа-коль!	Сейчас до меня всё дошло!
1208	s_6ff4f011fc3a.mp3	נָא לַחְזוֹר עַל הַדְּבָרִים.	на лахзóр аль hа-дварӣ́м.	Пожалуйста, повторите сказанное.
1209	s_9b42251c404d.mp3	כְּדַאי לְהַקְשִׁיב בְּקֶשֶׁב רַב.	кэдáй лэhакшӣ́в бэ-кéшев рав.	Стоит слушать очень внимательно.
1210	s_b3db926f87a1.mp3	הֲרֵינִי פּוֹנֶה בִּשְׁאֵלָה דְּחוּפָה.	hарэйнӣ́ понé би-ш’элá дхуфá.	Сим обращаюсь со срочным вопросом.
1211	s_2d21162c2253_f.mp3	אֲנִי חוֹתֶמֶת בִּכְבוֹד רַב.	анӣ́ хоте́мет би-хвóд рав.	Я подписываю с глубоким уважением.
1212	s_1efbd020a4ca_f.mp3	בְּהֶמְשֵׁךְ לַשִּׂיחָה אֲנִי כּוֹתֶבֶת.	бэ-hэмшéх ла-сихá анӣ́ коте́вет.	В продолжение разговора я пишу.
1213	s_46aad7e135a7.mp3	זֶה מוּעֲבָר לְטִיפּוּלְכֶם הַמָּסוּר.	зэ муавáр лэ-типульхéм hа-масýр.	Это передано на ваше внимательное рассмотрение.
1214	s_d5f2fce5ca81.mp3	נָא לַחֲזוֹר בְּהֶקְדֵּם הָאֶפְשָׁרִי.	на лахазóр бэ-hэкдéм hа-эфшаרӣ́.	Пожалуйста, вернитесь с ответом как можно скорее.
1215	s_63aa07e74440.mp3	עָבַרְנוּ יַחַד דֶּרֶךְ אֲרוּכָּה.	авáרנו я́хад дéрех арукá.	Мы прошли вместе долгий путь.
1216	s_ae7871c542b6_f.mp3	אֲנִי מְאַחֶלֶת בְּהַצְלָחָה עֲנָקִית!	анӣ́ меахе́лет бэ-hацлахá анакӣ́т!	Я желаю огромных успехов!
1217	s_ab6467527ee1.mp3	זֹאת הָיְתָה גַּאֲוָוה גְּדוֹלָה.	зот hайтá гаавá гдолá.	Это была большая гордость.
1218	s_b73dff003587.mp3	חֲבֵרִי הַיָּקָר, עֲלֵה וְהַצְלַח!	хаверӣ́ hа-якáр, алé вэ-hацлáх!	Мой дорогой друг, процветай и преуспевай!
1219	s_94768a594b2c_f.mp3	אֲנִי מְאַחֶלֶת דֶּרֶךְ צְלֵחָה!	анӣ́ меахе́лет дéрех цлехá!	Я желаю счастливого пути!
1220	s_a8d133033517.mp3	חָשׁוּב תָּמִיד לְהַמְשִׁיךְ לְהִתְקַדֵּם.	хашýв тамӣ́д лэhамшӣ́х лэhиткадéм.	Важно всегда продолжать совершенствоваться.
1221	s_cae016b237d2.mp3	בּוֹא, יִשְׂרָאֵל מְחַכָּה לְךָ!	бо, Исраэ́ль мэхакá лехá!	Приезжай, Израиль ждет тебя!
1222	s_fdbb4aaa45be.mp3	יוֹפִי, כָּל הַכָּבוֹד, אַלּוּף!	йóфи, коль hа-кавóд, алýф!	Отлично, молодец, чемпион!
1223	s_6deccfc7a935.mp3	שָׁלוֹם, נָעִים מְאוֹד.	шалóм, наӣ́м меóд.	Привет, очень приятно.
1224	s_9dcc4637622c.mp3	בּוֹקֶר טוֹב לְכוּלָּם.	бóкер тов ле-хулáм.	Доброе утро всем.
1225	s_e5f6a50f004f.mp3	עֶרֶב טוֹב, חֲבֵרִים.	э́рев тов, хаверӣ́м.	Добрый вечер, друзья.
1226	s_db516bfafa09.mp3	תּוֹדָה רַבָּה עַל הָעֶזְרָה.	тодá рабá аль hа-эзрá.	Большое спасибо за помощь.
1227	s_60ce02f1b330.mp3	כּוֹס מַיִם, בְּבַקָּשָׁה.	кос мáйим, бевакашá.	Стакан воды, пожалуйста.
1228	s_659272eb5180.mp3	שְׁמִי דָּנִי, נָעִים מְאוֹד.	шмӣ дáни, наӣ́м меóд.	Меня зовут Дани, очень приятно.
1229	s_664bcec3efa5.mp3	הַיי, מָה נִשְׁמָע הַיּוֹם?	hай, ма нишмá hайóм?	Привет, как сегодня дела?
1230	s_a92426e2c9d3.mp3	תוֹדָה, הַכֹּל בְּסֵדֶר אֶצלִי.	тодá, hакóль бесéдер эцлӣ́.	Спасибо, у меня всё в порядке.
1231	s_8802d1c02bc6.mp3	זֶה רַעְיוֹן יֹופִי מַמָּשׁ.	зэ раайóн йóфи мамáш.	Это действительно отличная идея.
1232	s_ca561d672ec3.mp3	סְלִיחָה, אֵיפֹה הַתַּחֲנָה?	слихá, э́йфо hа-таханá?	Извините, где остановка?
1233	s_18f9c00a1467_f.mp3	כֵּן, אֲנִי מְבַיֶּנֶת הַכֹּל.	кен, анӣ мевӣ́н hакóль.	Да, я всё понимаю.
1234	s_ac9f93fb9ab5_f.mp3	לֹא, אֲנִי לֹא רוֹצָה.	ло, анӣ ло роца́.	Нет, я не хочу.
1235	s_6b0b2ee9255f_f.mp3	מְאַיֶּנֶת אַתְּ בָּאָרֶץ?	меáйин ат ба-áрец?	Откуда ты в стране?
1236	s_5f969196efbe_f.mp3	מֵאֵיפֹה אַתְּ מַכִּירָה אוֹתוֹ?	мэ-э́йфо ат макира́ отó?	Откуда ты его знаешь?
1237	s_32fb5f55849f_f.mp3	אֲנִי מְדַבֶּרֶת עִבְרִית קְצָת.	анӣ медабе́рет иврӣ́т кцат.	Я немного говорю на иврите.
1238	s_e28bff7036f4_f.mp3	גַּם אֲנִי לוֹמֶדֶת עִבְרִית.	гам анӣ ломе́дет иврӣ́т.	Я тоже учу иврит.
1239	s_2a84603e9d98.mp3	זֶה סֵפֶר טוֹב מְאוֹד.	зэ сéфер тов меóд.	Это очень хорошая книга.
1240	s_dd2c39cb8ccc.mp3	זֹאת חֲבֵרָה שֶׁלִּי.	зот хаверá шелӣ́.	Это моя подруга.
1241	s_05c0c1c8daed.mp3	אֵלֶּה הַחֲבֵרִים שֶׁלִּי.	э́ле hа-хаверӣ́м шелӣ́.	Это мои друзья.
1242	s_5b7685c6e48b.mp3	מִי רוֹצֶה קָפֶה חַם?	ми роцé кафэ́ хам?	Кто хочет горячий кофе?
1243	s_80bfc1049149_f.mp3	מָה אַתְּ עוֹשָׂה עַכְשָׁיו?	ма ат оса́ ахшáв?	Что ты сейчас делаешь?
1244	s_f8c1c5dce571.mp3	כַּמָּה זֶה עוֹלֶה בַּחֲנוּת?	кáма зэ олé ба-ханӯ́т?	Сколько это стоит в магазине?
1245	s_599fe0db2544.mp3	הַהוֹרִים שֶׁלִּי גָּרִים פֹּה.	hа-hорӣ́м шелӣ́ гарӣ́м по.	Мои родители живут здесь.
1246	s_b18ed30cf69e.mp3	זֶה חֲדַר שֵׁינָה נָעִים.	зэ хадáр шейнá наӣ́м.	Это приятная спальня.
1247	s_8760fd3ec6f8.mp3	יֵשׁ פֹּה קָפֶה טוֹב.	йеш по кафэ́ тов.	Здесь есть хороший кофе.
1248	s_ab8d3a9ed110.mp3	תֵּלֵךְ יָשָׁר עַד הָרַמְזוֹר.	телéх яшáр ад hа-рамзóр.	Иди прямо до светофора.
1249	s_b7f96f24d032.mp3	תִּפְנֶה יָמִינָה בָּרְחוֹב.	тифнэ́ ямӣ́на ба-рехóв.	Поверни направо на улице.
1250	s_89af7c268ea0.mp3	תִּפְנֶה שְׂמֹאלָה בָּרַמְזוֹר.	тифнэ́ смóла ба-рамзóр.	Поверни налево на светофоре.
1251	s_0b4f41484c64.mp3	זוֹ עוּגַת שׁוֹקוֹלָד טְעִימָה.	зо угáт шóколад теимá.	Это вкусный шоколадный торт.
1252	s_10033b34b2e3.mp3	אֵיפֹה יֵשׁ תַּחֲנַת אוֹטוֹבּוּס?	э́йфо йеш таханáт óтобус?	Где есть автобусная остановка?
1253	s_5ba70d4360d6.mp3	זֹאת תַּחֲנַת רַכֶּבֶת גְּדוֹלָה.	зот таханáт ракéвет гдолá.	Это большая железнодорожная станция.
1254	s_855def92c1b7.mp3	זֶה מִיץ תַּפּוּזִים סָחוּט.	зэ миц тапузӣ́м сахýт.	Это свежевыжатый апельсиновый сок.
1255	s_a9cc0903bf76.mp3	זֶה בֵּית כְּנֶסֶת עַתִּיק.	зэ бéйт кнéсет атӣ́к.	Это старинная синагога.
1256	s_42f445d89005.mp3	הַשְּׂכִירוּת פֹּה יְקָרָה מְאוֹד.	hа-схирýт по йекарá меóд.	Аренда здесь очень дорогая.
1257	s_b8af6ce2c4a0.mp3	צָרִיךְ לְשַׁלֵּם אַרְנוֹנָה הַיּוֹם.	царӣ́х лешалэ́м арнóна hа-йом.	Нужно заплатить арнону сегодня.
